Scientific.Name,Longitude,Latitude
Apolemichthys xanthopunctatus,-176.611066,0.810855
Apolemichthys xanthopunctatus,-176.616897,0.79044
Apolemichthys xanthopunctatus,-176.626714,0.820899
Apolemichthys xanthopunctatus,-176.611015,0.795678
Apolemichthys xanthopunctatus,-176.610021,0.80769
Apolemichthys xanthopunctatus,-176.616208,0.7901
Apolemichthys xanthopunctatus,-176.626188,0.823635
Apolemichthys xanthopunctatus,-176.610182,0.806698
Apolemichthys xanthopunctatus,-176.612532,0.814002
Apolemichthys xanthopunctatus,-176.61105,0.795492
Apolemichthys xanthopunctatus,-176.609871,0.801871
Apolemichthys xanthopunctatus,-176.620405,0.798967
Apolemichthys xanthopunctatus,-176.611523,0.81176
Apolemichthys xanthopunctatus,-176.614628,0.818402
Apolemichthys xanthopunctatus,-176.625568,0.821799
Apolemichthys xanthopunctatus,-176.621604,0.807125
Apolemichthys xanthopunctatus,-176.612939,0.815172
Apolemichthys xanthopunctatus,-176.623497,0.823358
Apolemichthys xanthopunctatus,-176.62112,0.80368
Apolemichthys xanthopunctatus,-176.621022,0.800963
Apolemichthys xanthopunctatus,-176.623371,0.812694
Apolemichthys xanthopunctatus,-176.620759,0.799822
Apolemichthys xanthopunctatus,-176.615417,0.819346
Apolemichthys xanthopunctatus,-176.613173,0.815909
Apolemichthys xanthopunctatus,-176.617935,0.82143
Apolemichthys xanthopunctatus,-176.618043,0.822075
Apolemichthys xanthopunctatus,-176.615496,0.789622
Apolemichthys xanthopunctatus,-176.609724,0.802546
Apolemichthys xanthopunctatus,-176.619453,0.821641
Apolemichthys xanthopunctatus,-176.609938,0.80128
Apolemichthys xanthopunctatus,-176.61125,0.795167
Apolemichthys xanthopunctatus,-176.626707,0.821113
Apolemichthys xanthopunctatus,-176.609761,0.80704
Apolemichthys xanthopunctatus,-176.61421,0.81667
Apolemichthys xanthopunctatus,-176.614185,0.790273
Apolemichthys xanthopunctatus,-176.60976,0.80604
Apolemichthys xanthopunctatus,-176.62277,0.81095
Apolemichthys xanthopunctatus,-176.62128,0.80582
Apolemichthys xanthopunctatus,-176.610441,0.808917
Apolemichthys xanthopunctatus,-176.62303,0.81251
Apolemichthys xanthopunctatus,-176.624131,0.815424
Apolemichthys xanthopunctatus,-176.623989,0.81492
Apolemichthys xanthopunctatus,-176.61092,0.79638
Apolemichthys xanthopunctatus,-176.61537,0.78957
Apolemichthys xanthopunctatus,-176.61009,0.80846
Apolemichthys xanthopunctatus,-176.61226,0.81356
Apolemichthys xanthopunctatus,-176.6212,0.8009
Apolemichthys xanthopunctatus,-176.6097,0.80149
Apolemichthys xanthopunctatus,-176.61102,0.81117
Apolemichthys xanthopunctatus,-176.6215,0.8042
Apolemichthys xanthopunctatus,-176.466133,0.186192
Apolemichthys xanthopunctatus,-176.464113,0.198742
Apolemichthys xanthopunctatus,-176.469056,0.201357
Apolemichthys xanthopunctatus,-176.487325,0.193887
Apolemichthys xanthopunctatus,-176.486342,0.195568
Apolemichthys xanthopunctatus,-176.468042,0.199568
Apolemichthys xanthopunctatus,-176.472061,0.187271
Apolemichthys xanthopunctatus,-176.476114,0.187948
Apolemichthys xanthopunctatus,-176.486763,0.18902
Apolemichthys xanthopunctatus,-176.48766,0.189066
Apolemichthys xanthopunctatus,-176.47002,0.186727
Apolemichthys xanthopunctatus,-176.486144,0.196545
Apolemichthys xanthopunctatus,-176.460712,0.198113
Apolemichthys xanthopunctatus,-176.472238,0.205276
Apolemichthys xanthopunctatus,-176.473515,0.204936
Apolemichthys xanthopunctatus,-176.464666,0.201831
Apolemichthys xanthopunctatus,-176.46945,0.20314
Apolemichthys xanthopunctatus,-176.461758,0.18688
Apolemichthys xanthopunctatus,-176.459085,0.197151
Apolemichthys xanthopunctatus,-176.479655,0.206295
Apolemichthys xanthopunctatus,-176.456715,0.193619
Apolemichthys xanthopunctatus,-176.462896,0.194753
Apolemichthys xanthopunctatus,-176.486644,0.194956
Apolemichthys xanthopunctatus,-176.462442,0.199764
Apolemichthys xanthopunctatus,-176.471881,0.187104
Apolemichthys xanthopunctatus,-176.478213,0.206002
Apolemichthys xanthopunctatus,-176.462735,0.186174
Apolemichthys xanthopunctatus,-176.473402,0.20461
Apolemichthys xanthopunctatus,-176.46102,0.187242
Apolemichthys xanthopunctatus,-176.457306,0.19031
Apolemichthys xanthopunctatus,-176.484832,0.188875
Apolemichthys xanthopunctatus,-176.488864,0.191557
Apolemichthys xanthopunctatus,-176.478027,0.206579
Apolemichthys xanthopunctatus,-176.459578,0.189977
Apolemichthys xanthopunctatus,-176.466893,0.203225
Apolemichthys xanthopunctatus,-176.486058,0.196616
