Scientific.Name,Longitude,Latitude,Country
Lutjanus gibbus,145.71367,18.07057,MP
Lutjanus gibbus,145.78795,18.16832,MP
Lutjanus gibbus,145.84265,17.61427,MP
Lutjanus gibbus,145.65197,18.73328,MP
Lutjanus gibbus,145.78577,18.10722,MP
Lutjanus gibbus,145.63982,18.79245,MP
Lutjanus gibbus,145.83495,17.30015,MP
Lutjanus gibbus,145.71363,18.07068,MP
Lutjanus gibbus,145.76647,18.16657,MP
Lutjanus gibbus,145.7649,18.09665,MP
Lutjanus gibbus,145.7886,16.6986,MP
Lutjanus gibbus,145.239667,20.020217,MP
Lutjanus gibbus,145.64882,18.80747,MP
Lutjanus gibbus,145.66322,18.72673,MP
Lutjanus gibbus,145.23418,20.0144,MP
Lutjanus gibbus,145.77527,16.7164,MP
Lutjanus gibbus,145.25938,14.15378,MP
Lutjanus gibbus,144.9274,13.60227,GU
Lutjanus gibbus,115.593038,-8.2742,ID
Lutjanus gibbus,73.4847,4.313598,MV
Lutjanus gibbus,-170.668693,-14.245959,AS
Lutjanus gibbus,-170.670217,-14.231475,AS
Lutjanus gibbus,-170.665909,-14.245668,AS
Lutjanus gibbus,-170.611892,-14.276168,AS
Lutjanus gibbus,-170.615609,-14.275331,AS
Lutjanus gibbus,-170.664449,-14.292437,AS
Lutjanus gibbus,-170.5779,-14.30098,AS
Lutjanus gibbus,-170.744697,-14.28928,AS
Lutjanus gibbus,-170.800223,-14.289802,AS
Lutjanus gibbus,-170.724328,-14.281151,AS
Lutjanus gibbus,-170.581624,-14.250006,AS
Lutjanus gibbus,-170.689365,-14.247258,AS
Lutjanus gibbus,-170.766878,-14.363277,AS
Lutjanus gibbus,-170.801147,-14.336444,AS
Lutjanus gibbus,-170.5809,-14.30338,AS
Lutjanus gibbus,-170.724366,-14.28075,AS
Lutjanus gibbus,-170.621161,-14.280103,AS
Lutjanus gibbus,-170.682077,-14.301878,AS
Lutjanus gibbus,-170.764191,-14.362275,AS
Lutjanus gibbus,-170.596067,-14.253862,AS
Lutjanus gibbus,-170.738832,-14.278263,AS
Lutjanus gibbus,-170.816445,-14.298687,AS
Lutjanus gibbus,145.652744,15.032752,MP
Lutjanus gibbus,-169.421685,-14.214854,AS
Lutjanus gibbus,-170.736828,-14.280145,AS
Lutjanus gibbus,-170.594684,-14.28175,AS
Lutjanus gibbus,-170.570746,-14.247021,AS
Lutjanus gibbus,-170.761593,-14.364081,AS
Lutjanus gibbus,-170.772293,-14.36469,AS
Lutjanus gibbus,-170.729902,-14.255351,AS
Lutjanus gibbus,-170.811918,-14.295683,AS
Lutjanus gibbus,-170.763361,-14.363305,AS
Lutjanus gibbus,-170.699944,-14.227754,AS
Lutjanus gibbus,145.790697,16.702105,MP
Lutjanus gibbus,145.787014,15.217898,MP
Lutjanus gibbus,-170.545222,-14.290381,AS
Lutjanus gibbus,-170.718455,-14.343444,AS
Lutjanus gibbus,145.694183,15.196683,MP
Lutjanus gibbus,145.685273,15.154873,MP
Lutjanus gibbus,-170.658513,-14.293184,AS
Lutjanus gibbus,145.284236,14.166029,MP
Lutjanus gibbus,-168.141129,-14.544589,AS
Lutjanus gibbus,-168.170777,-14.545775,AS
Lutjanus gibbus,-170.81781,-14.29955,AS
Lutjanus gibbus,-168.171505,-14.537936,AS
Lutjanus gibbus,-168.172891,-14.540562,AS
Lutjanus gibbus,-168.160969,-14.541196,AS
Lutjanus gibbus,-168.144666,-14.541428,AS
Lutjanus gibbus,-168.148119,-14.533832,AS
Lutjanus gibbus,-168.139607,-14.54622,AS
Lutjanus gibbus,-168.13996,-14.545688,AS
Lutjanus gibbus,-168.151251,-14.528414,AS
Lutjanus gibbus,-168.155794,-14.531372,AS
Lutjanus gibbus,-170.5809,-14.24548,AS
Lutjanus gibbus,-168.146069,-14.538841,AS
Lutjanus gibbus,-168.17225,-14.542957,AS
Lutjanus gibbus,-168.16274,-14.556998,AS
Lutjanus gibbus,-168.144896,-14.554329,AS
Lutjanus gibbus,-168.154285,-14.52911,AS
Lutjanus gibbus,-168.164436,-14.554786,AS
Lutjanus gibbus,-168.14861200000001,-14.532838,AS
Lutjanus gibbus,-168.159639,-14.551592,AS
Lutjanus gibbus,-168.15435,-14.530367,AS
Lutjanus gibbus,-168.137335,-14.54835,AS
Lutjanus gibbus,-168.165517,-14.536114,AS
Lutjanus gibbus,-168.165719,-14.552956,AS
Lutjanus gibbus,-168.15573,-14.559335,AS
Lutjanus gibbus,-168.152704,-14.557833,AS
Lutjanus gibbus,-168.13888,-14.550973,AS
Lutjanus gibbus,-168.157775,-14.533409,AS
Lutjanus gibbus,-168.138621,-14.550321,AS
Lutjanus gibbus,-168.149586,-14.551632,AS
Lutjanus gibbus,-169.483821,-14.214608,AS
Lutjanus gibbus,-168.147611,-14.535083,AS
Lutjanus gibbus,-168.153022,-14.557882,AS
Lutjanus gibbus,-168.17235,-14.5387,AS
Lutjanus gibbus,-168.17271,-14.54129,AS
Lutjanus gibbus,-168.149958,-14.54465,AS
Lutjanus gibbus,-168.15314,-14.55792,AS
Lutjanus gibbus,-168.16085,-14.551,AS
Lutjanus gibbus,-168.168467,-14.549417,AS
Lutjanus gibbus,-169.509428,-14.244029,AS
Lutjanus gibbus,-169.456706,-14.249729,AS
Lutjanus gibbus,-171.084007,-11.046731,AS
Lutjanus gibbus,145.766019,16.703897,MP
Lutjanus gibbus,145.783596,16.716693,MP
Lutjanus gibbus,145.668746,15.186366,MP
Lutjanus gibbus,145.821939,15.258623,MP
Lutjanus gibbus,145.286435,14.175724,MP
Lutjanus gibbus,145.241485,14.149747,MP
Lutjanus gibbus,145.829709,15.275189,MP
Lutjanus gibbus,145.235597,14.145781,MP
Lutjanus gibbus,145.150109,14.158066,MP
Lutjanus gibbus,-168.16131,-14.558022,AS
Lutjanus gibbus,-168.147139,-14.536051,AS
Lutjanus gibbus,145.262973,14.202303,MP
Lutjanus gibbus,-168.138168,-14.550104,AS
Lutjanus gibbus,-162.107573,5.897346,UM
Lutjanus gibbus,-162.051936,5.89307,UM
Lutjanus gibbus,-162.111958,5.896689,UM
Lutjanus gibbus,-162.08145,5.869774,UM
Lutjanus gibbus,-162.116479,5.890405,UM
Lutjanus gibbus,-162.091855,5.869032,UM
Lutjanus gibbus,-162.044843,5.872554,UM
Lutjanus gibbus,-168.14168,-14.544417,AS
Lutjanus gibbus,-162.087263,5.895169,UM
Lutjanus gibbus,-168.141233,-14.552579,AS
Lutjanus gibbus,-162.122136,5.883777,UM
Lutjanus gibbus,-168.148173,-14.533054,AS
Lutjanus gibbus,-168.168653,-14.549021,AS
Lutjanus gibbus,-168.168035,-14.549575,AS
Lutjanus gibbus,-168.14363,-14.542283,AS
Lutjanus gibbus,-168.16203,-14.557408,AS
Lutjanus gibbus,-168.162529,-14.541709000000001,AS
Lutjanus gibbus,-162.127358,5.860914,UM
Lutjanus gibbus,-162.127911,5.871459,UM
Lutjanus gibbus,-162.042262,5.886157,UM
Lutjanus gibbus,-162.032051,5.868163,UM
Lutjanus gibbus,-162.118287,5.866502,UM
Lutjanus gibbus,-162.135794,5.880826,UM
Lutjanus gibbus,-162.150374,5.870417,UM
Lutjanus gibbus,-168.150357,-14.52893,AS
Lutjanus gibbus,-168.157147,-14.560055,AS
Lutjanus gibbus,-162.155329,5.886258,UM
Lutjanus gibbus,-162.131733,5.86838,UM
Lutjanus gibbus,-162.150069,5.8747490000000004,UM
Lutjanus gibbus,-162.060267,5.866544,UM
Lutjanus gibbus,-162.138618,5.883495,UM
Lutjanus gibbus,-162.106123,5.866856,UM
Lutjanus gibbus,-162.166168,5.875153,UM
Lutjanus gibbus,-168.141385,-14.544715,AS
Lutjanus gibbus,-162.049989,5.889989,UM
Lutjanus gibbus,-162.001354,5.87555,UM
Lutjanus gibbus,-162.005936,5.875167,UM
Lutjanus gibbus,-162.108601,5.86702,UM
Lutjanus gibbus,-162.100886,5.866383,UM
Lutjanus gibbus,-162.035741,5.881852,UM
Lutjanus gibbus,-162.131645,5.881576,UM
Lutjanus gibbus,-162.043808,5.866717,UM
Lutjanus gibbus,-162.052391,5.891557,UM
Lutjanus gibbus,-162.138897,5.879779,UM
Lutjanus gibbus,-162.167453,5.884469,UM
Lutjanus gibbus,-162.098854,5.896308,UM
Lutjanus gibbus,-162.119045,5.877209,UM
Lutjanus gibbus,-162.084921,5.869809,UM
Lutjanus gibbus,-162.131652,5.873995,UM
Lutjanus gibbus,-162.165869,5.87524,UM
Lutjanus gibbus,-162.161228,5.884913,UM
Lutjanus gibbus,-162.134366,5.862633,UM
Lutjanus gibbus,-162.126314,5.875957,UM
Lutjanus gibbus,-162.005566,5.868442,UM
Lutjanus gibbus,-162.086869,5.895444,UM
Lutjanus gibbus,-162.132035,5.888009,UM
Lutjanus gibbus,-162.011749,5.868998,UM
Lutjanus gibbus,-162.079745,5.86988,UM
Lutjanus gibbus,-162.150916,5.884283,UM
Lutjanus gibbus,-162.140826,5.877641,UM
Lutjanus gibbus,-162.140555,5.887253,UM
Lutjanus gibbus,-162.156028,5.886521,UM
Lutjanus gibbus,-162.153771,5.872187,UM
Lutjanus gibbus,-162.00011,5.872712,UM
Lutjanus gibbus,-162.00069,5.870216,UM
Lutjanus gibbus,-162.148678,5.874235,UM
Lutjanus gibbus,-162.144579,5.884778,UM
Lutjanus gibbus,-162.13647,5.889903,UM
Lutjanus gibbus,-162.159546,5.891898,UM
Lutjanus gibbus,-162.142951,5.873158,UM
Lutjanus gibbus,-162.157374,5.87858,UM
Lutjanus gibbus,-162.151952,5.875315,UM
Lutjanus gibbus,-162.16434,5.8889,UM
Lutjanus gibbus,-162.136355,5.868595,UM
Lutjanus gibbus,-162.143451,5.876153,UM
Lutjanus gibbus,-162.140115,5.883391,UM
Lutjanus gibbus,-162.049814,5.891064,UM
Lutjanus gibbus,-162.000654,5.874997,UM
Lutjanus gibbus,-162.023098,5.880033,UM
Lutjanus gibbus,-162.06865,5.89903,UM
Lutjanus gibbus,-162.14718,5.881061,UM
Lutjanus gibbus,-162.025697,5.880539,UM
Lutjanus gibbus,-162.155665,5.879382,UM
Lutjanus gibbus,-162.140343,5.887868,UM
Lutjanus gibbus,-162.162981,5.873855,UM
Lutjanus gibbus,-162.109308,5.897435,UM
Lutjanus gibbus,-162.042805,5.887331,UM
Lutjanus gibbus,-162.087439,5.869411,UM
Lutjanus gibbus,-162.057165,5.86619,UM
Lutjanus gibbus,-162.122256,5.865879,UM
Lutjanus gibbus,-162.109349,5.867235,UM
Lutjanus gibbus,-162.057525,5.866721,UM
Lutjanus gibbus,-162.115216,5.875024,UM
Lutjanus gibbus,-162.119897,5.881869,UM
Lutjanus gibbus,-162.022945,5.879904,UM
Lutjanus gibbus,-162.130273,5.885253,UM
Lutjanus gibbus,-162.129242,5.880153,UM
Lutjanus gibbus,-162.155815,5.89374,UM
Lutjanus gibbus,-162.016776,5.878941,UM
Lutjanus gibbus,-162.137701,5.886582,UM
Lutjanus gibbus,-162.068782,5.868428,UM
Lutjanus gibbus,-162.09845,5.896167,UM
Lutjanus gibbus,-162.114527,5.869417,UM
Lutjanus gibbus,-162.047506,5.888854,UM
Lutjanus gibbus,-162.025778,5.870798,UM
Lutjanus gibbus,-162.11996,5.884256,UM
Lutjanus gibbus,-162.139857,5.872362,UM
Lutjanus gibbus,-162.064242,5.898855,UM
Lutjanus gibbus,-162.11319,5.866809,UM
Lutjanus gibbus,-162.075081,5.898475,UM
Lutjanus gibbus,-162.029881,5.865515,UM
Lutjanus gibbus,-162.00125,5.869144,UM
Lutjanus gibbus,-162.077655,5.897885,UM
Lutjanus gibbus,-162.070944,5.898425,UM
Lutjanus gibbus,-162.036242,5.883606,UM
Lutjanus gibbus,-162.080935,5.870006,UM
Lutjanus gibbus,-162.035564,5.871919,UM
Lutjanus gibbus,-162.1123,5.8716,UM
Lutjanus gibbus,-162.0861,5.89565,UM
Lutjanus gibbus,-162.06477,5.86721,UM
Lutjanus gibbus,-162.11034,5.89688,UM
Lutjanus gibbus,-162.13017,5.87848,UM
Lutjanus gibbus,-162.06628,5.86757,UM
Lutjanus gibbus,-162.11089,5.86915,UM
Lutjanus gibbus,-162.13669,5.89662,UM
Lutjanus gibbus,-162.085488,5.87016,UM
Lutjanus gibbus,-162.10798,5.89737,UM
Lutjanus gibbus,-162.02676,5.87089,UM
Lutjanus gibbus,-162.11873,5.89104,UM
Lutjanus gibbus,-162.11798,5.88262,UM
Lutjanus gibbus,-162.0647,5.8671,UM
Lutjanus gibbus,-162.13054,5.87206,UM
Lutjanus gibbus,-162.1467,5.86831,UM
Lutjanus gibbus,-162.09541,5.86756,UM
Lutjanus gibbus,145.742539,18.059572,MP
Lutjanus gibbus,-162.118467,5.871483,UM
Lutjanus gibbus,-162.15817,5.87967,UM
Lutjanus gibbus,145.738663,18.054704,MP
Lutjanus gibbus,145.750309,18.096931,MP
Lutjanus gibbus,145.779169,18.105012,MP
Lutjanus gibbus,145.762566,18.163492,MP
Lutjanus gibbus,145.804423,18.117177,MP
Lutjanus gibbus,-162.00121,5.87492,UM
Lutjanus gibbus,145.749686,18.076259,MP
Lutjanus gibbus,145.759355,18.132933,MP
Lutjanus gibbus,145.75562,18.10595,MP
Lutjanus gibbus,145.724149,18.047301,MP
Lutjanus gibbus,-162.115461,5.882416,UM
Lutjanus gibbus,-162.107253,5.896707,UM
Lutjanus gibbus,-162.019288,5.863556,UM
Lutjanus gibbus,145.709302,18.050813,MP
Lutjanus gibbus,145.756483,18.101941,MP
Lutjanus gibbus,-162.010117,5.875363,UM
Lutjanus gibbus,-162.135632,5.872497,UM
Lutjanus gibbus,-162.149601,5.876522,UM
Lutjanus gibbus,-162.149454,5.870479,UM
Lutjanus gibbus,-162.126019,5.882977,UM
Lutjanus gibbus,-162.16013,5.89155,UM
Lutjanus gibbus,-162.01748,5.861227,UM
Lutjanus gibbus,145.798806,18.166786,MP
Lutjanus gibbus,-162.056146,5.895119,UM
Lutjanus gibbus,-162.130315,5.888322,UM
Lutjanus gibbus,-162.134249,5.867935,UM
Lutjanus gibbus,-162.141126,5.89785,UM
Lutjanus gibbus,-162.130661,5.869928,UM
Lutjanus gibbus,-162.117488,5.8854,UM
Lutjanus gibbus,-162.025063,5.864132,UM
Lutjanus gibbus,145.72277,18.082409,MP
Lutjanus gibbus,145.761289,18.090721,MP
Lutjanus gibbus,145.732668,18.047534,MP
Lutjanus gibbus,145.726919,18.046626,MP
Lutjanus gibbus,145.780777,18.169524,MP
Lutjanus gibbus,145.810746,18.131497,MP
Lutjanus gibbus,145.755691,18.10584,MP
Lutjanus gibbus,145.757255,18.104179,MP
Lutjanus gibbus,145.772083,18.102922,MP
Lutjanus gibbus,-162.151433,5.88074,UM
Lutjanus gibbus,-162.088334,5.869586,UM
Lutjanus gibbus,-162.131466,5.88333,UM
Lutjanus gibbus,-162.118332,5.867219,UM
Lutjanus gibbus,-162.07962,5.86951,UM
Lutjanus gibbus,145.750792,18.075899,MP
Lutjanus gibbus,145.70782,18.055754,MP
Lutjanus gibbus,145.705175,18.044693,MP
Lutjanus gibbus,-162.12796,5.861551,UM
Lutjanus gibbus,-162.12048,5.89675,UM
Lutjanus gibbus,-162.12663,5.86198,UM
Lutjanus gibbus,-162.16948,5.88249,UM
Lutjanus gibbus,-162.08828,5.88603,UM
Lutjanus gibbus,-162.04073,5.88582,UM
Lutjanus gibbus,145.709313,18.058492,MP
Lutjanus gibbus,-162.14813,5.87432,UM
Lutjanus gibbus,145.736397,18.054585,MP
Lutjanus gibbus,145.797552,18.099143,MP
Lutjanus gibbus,145.71808,18.043879,MP
Lutjanus gibbus,145.779737,18.107637,MP
Lutjanus gibbus,145.708409,18.060318,MP
Lutjanus gibbus,145.809129,18.128781,MP
Lutjanus gibbus,145.710798,18.054203,MP
Lutjanus gibbus,145.806914,18.158926,MP
Lutjanus gibbus,145.734691,18.053467,MP
Lutjanus gibbus,-169.628929,-14.165552,AS
Lutjanus gibbus,145.770638,18.169649,MP
Lutjanus gibbus,145.711607,18.06525,MP
Lutjanus gibbus,145.715956,18.074133,MP
Lutjanus gibbus,145.754685,18.143581,MP
Lutjanus gibbus,-169.686385,-14.169085,AS
Lutjanus gibbus,-169.6787,-14.15271,AS
Lutjanus gibbus,145.710295,18.059668,MP
Lutjanus gibbus,-170.63793,-14.28443,AS
Lutjanus gibbus,-170.645033,-14.24765,AS
Lutjanus gibbus,145.214463,20.009582,MP
Lutjanus gibbus,145.230946,20.030226,MP
Lutjanus gibbus,145.214542,20.031561,MP
Lutjanus gibbus,145.790092,15.175125,MP
Lutjanus gibbus,145.208589,20.015366,MP
Lutjanus gibbus,145.225229,20.035038,MP
Lutjanus gibbus,145.213003,20.010294,MP
Lutjanus gibbus,145.218806,20.036016,MP
Lutjanus gibbus,145.227438,20.010593,MP
Lutjanus gibbus,145.234633,20.014026,MP
Lutjanus gibbus,145.23785,20.024625,MP
Lutjanus gibbus,145.228612,20.015087,MP
Lutjanus gibbus,-162.149614,5.889889,UM
Lutjanus gibbus,-162.120773,5.871063,UM
Lutjanus gibbus,-162.131647,5.872698,UM
Lutjanus gibbus,-162.1269,5.86397,UM
Lutjanus gibbus,-162.10997,5.8664,UM
Lutjanus gibbus,145.237824,20.023599,MP
Lutjanus gibbus,-168.150333,-14.5282,AS
Lutjanus gibbus,-168.13982,-14.55147,AS
Lutjanus gibbus,-162.13919,5.87545,UM
Lutjanus gibbus,-168.1457,-14.5395,AS
Lutjanus gibbus,145.225168,20.036233,MP
Lutjanus gibbus,145.74465,15.09862,MP
Lutjanus gibbus,-168.143133,-14.542917,AS
Lutjanus gibbus,145.209257,20.029489,MP
Lutjanus gibbus,145.207487,20.018606,MP
Lutjanus gibbus,145.233797,20.013216,MP
Lutjanus gibbus,-162.1165,5.87373,UM
Lutjanus gibbus,-162.06893,5.86778,UM
Lutjanus gibbus,145.74172,18.0607,MP
Lutjanus gibbus,-162.1313,5.88253,UM
Lutjanus gibbus,-162.460323,6.397067,UM
Lutjanus gibbus,-162.417205,6.436813,UM
Lutjanus gibbus,-162.453378,6.379776,UM
Lutjanus gibbus,-162.419267,6.400781,UM
Lutjanus gibbus,-162.44237,6.38787,UM
Lutjanus gibbus,-162.433772,6.416475,UM
Lutjanus gibbus,-162.462531,6.401446,UM
Lutjanus gibbus,-162.399042,6.413176,UM
Lutjanus gibbus,-162.412114,6.420983,UM
Lutjanus gibbus,-162.397906,6.400351,UM
Lutjanus gibbus,-162.411931,6.451465,UM
Lutjanus gibbus,-162.440735,6.399285,UM
Lutjanus gibbus,-162.386828,6.438567,UM
Lutjanus gibbus,-162.418049,6.411732,UM
Lutjanus gibbus,-162.478038,6.391701,UM
Lutjanus gibbus,-162.441247,6.385093,UM
Lutjanus gibbus,-162.427033,6.412538,UM
Lutjanus gibbus,-162.339746,6.400606,UM
Lutjanus gibbus,-162.442525,6.410828,UM
Lutjanus gibbus,-162.392789,6.44193,UM
Lutjanus gibbus,-162.362525,6.421036,UM
Lutjanus gibbus,-162.394557,6.386456,UM
Lutjanus gibbus,-162.37935,6.386033,UM
Lutjanus gibbus,-162.455578,6.396551,UM
Lutjanus gibbus,-162.405604,6.383111,UM
Lutjanus gibbus,-162.363059,6.379251,UM
Lutjanus gibbus,-162.341996,6.392223,UM
Lutjanus gibbus,-162.358867,6.411191,UM
Lutjanus gibbus,-162.365183,6.424135,UM
Lutjanus gibbus,-162.341761,6.382704,UM
Lutjanus gibbus,-162.357433,6.385823,UM
Lutjanus gibbus,-162.409776,6.3849,UM
Lutjanus gibbus,-162.353539,6.405876,UM
Lutjanus gibbus,-162.359692,6.389517,UM
Lutjanus gibbus,-162.349972,6.389996,UM
Lutjanus gibbus,-162.418339,6.378959,UM
Lutjanus gibbus,-162.418161,6.428306,UM
Lutjanus gibbus,-162.344768,6.386725,UM
Lutjanus gibbus,-162.441428,6.394286,UM
Lutjanus gibbus,-162.391126,6.38658,UM
Lutjanus gibbus,-162.342779,6.390323,UM
Lutjanus gibbus,-162.344592,6.406274,UM
Lutjanus gibbus,-162.394748,6.383627,UM
Lutjanus gibbus,-162.412863,6.419324,UM
Lutjanus gibbus,-162.412328,6.381146,UM
Lutjanus gibbus,-162.409492,6.381144,UM
Lutjanus gibbus,-162.423744,6.436039,UM
Lutjanus gibbus,-162.42801,6.412651,UM
Lutjanus gibbus,-162.437343,6.39348,UM
Lutjanus gibbus,-162.434325,6.422166,UM
Lutjanus gibbus,-162.458304,6.380867,UM
Lutjanus gibbus,-162.460923,6.392537,UM
Lutjanus gibbus,-162.437156,6.412451,UM
Lutjanus gibbus,-162.450877,6.408912,UM
Lutjanus gibbus,-162.44547,6.384997,UM
Lutjanus gibbus,-162.419267,6.402412,UM
Lutjanus gibbus,-162.377165,6.431017,UM
Lutjanus gibbus,-162.46479,6.388096,UM
Lutjanus gibbus,-162.42911,6.431437,UM
Lutjanus gibbus,-162.413846,6.449747,UM
Lutjanus gibbus,-162.34198,6.401614,UM
Lutjanus gibbus,-162.359303,6.385195,UM
Lutjanus gibbus,-162.479249,6.3924,UM
Lutjanus gibbus,-162.350918,6.402715,UM
Lutjanus gibbus,-162.454938,6.402657,UM
Lutjanus gibbus,-162.338276,6.399159,UM
Lutjanus gibbus,-162.344533,6.390145,UM
Lutjanus gibbus,-162.358172,6.410619,UM
Lutjanus gibbus,-162.388445,6.386562,UM
Lutjanus gibbus,-162.363613,6.385139,UM
Lutjanus gibbus,-162.347899,6.390962,UM
Lutjanus gibbus,-162.396213,6.386771,UM
Lutjanus gibbus,-162.385561,6.401367,UM
Lutjanus gibbus,-162.376812,6.381617,UM
Lutjanus gibbus,-162.353758,6.405527,UM
Lutjanus gibbus,-162.386395,6.382785,UM
Lutjanus gibbus,-162.375855,6.430816,UM
Lutjanus gibbus,-162.434972,6.384095,UM
Lutjanus gibbus,-162.438735,6.382894,UM
Lutjanus gibbus,-162.349587,6.400351,UM
Lutjanus gibbus,-162.41165,6.380283,UM
Lutjanus gibbus,-162.407126,6.453532,UM
Lutjanus gibbus,-162.42203,6.43303,UM
Lutjanus gibbus,-162.394934,6.393213,UM
Lutjanus gibbus,-162.367783,6.379363,UM
Lutjanus gibbus,-162.442985,6.389392,UM
Lutjanus gibbus,-162.424717,6.387675,UM
Lutjanus gibbus,-162.397263,6.418836,UM
Lutjanus gibbus,-162.38927,6.38244,UM
Lutjanus gibbus,-162.364196,6.379465,UM
Lutjanus gibbus,-162.42186,6.41017,UM
Lutjanus gibbus,-162.38017,6.42795,UM
Lutjanus gibbus,-162.4205,6.37824,UM
Lutjanus gibbus,-162.39792,6.39966,UM
Lutjanus gibbus,-162.36073,6.38977,UM
Lutjanus gibbus,-162.33409,6.38796,UM
Lutjanus gibbus,-162.40205,6.40609,UM
Lutjanus gibbus,-162.35858,6.41082,UM
Lutjanus gibbus,-162.39058,6.39589,UM
Lutjanus gibbus,-162.39022,6.43483,UM
Lutjanus gibbus,-162.37888,6.40656,UM
Lutjanus gibbus,-162.4792,6.39143,UM
Lutjanus gibbus,-162.38457,6.40269,UM
Lutjanus gibbus,-162.44586,6.41557,UM
Lutjanus gibbus,-162.34775,6.39069,UM
Lutjanus gibbus,-162.37407,6.3856,UM
Lutjanus gibbus,-162.38959,6.38318,UM
Lutjanus gibbus,-162.42554,6.3785,UM
Lutjanus gibbus,-162.457,6.38003,UM
Lutjanus gibbus,-162.3416,6.39142,UM
Lutjanus gibbus,-162.38139,6.38208,UM
Lutjanus gibbus,-162.37942,6.42038,UM
Lutjanus gibbus,-162.3463,6.3947,UM
Lutjanus gibbus,-162.38255,6.42913,UM
Lutjanus gibbus,-162.38545,6.40215,UM
Lutjanus gibbus,-159.97496,-0.37688,UM
Lutjanus gibbus,-159.9731,-0.38055,UM
Lutjanus gibbus,-176.613999,0.81622,UM
Lutjanus gibbus,-176.621381,0.805851,UM
Lutjanus gibbus,-176.613442,0.790974,UM
Lutjanus gibbus,-176.623875,0.823563,UM
Lutjanus gibbus,-176.610548,0.798394,UM
Lutjanus gibbus,-176.626782,0.822466,UM
Lutjanus gibbus,-176.616208,0.7901,UM
Lutjanus gibbus,-176.611051,0.796493,UM
Lutjanus gibbus,-176.626188,0.823635,UM
Lutjanus gibbus,-176.622964,0.811284,UM
Lutjanus gibbus,-176.622431,0.8101,UM
Lutjanus gibbus,-176.623497,0.823358,UM
Lutjanus gibbus,-176.624008,0.824476,UM
Lutjanus gibbus,-176.622787,0.82358,UM
Lutjanus gibbus,-176.614185,0.790273,UM
Lutjanus gibbus,-176.61009,0.80846,UM
Lutjanus gibbus,145.832166,17.30808,MP
Lutjanus gibbus,145.852711,17.308618,MP
Lutjanus gibbus,145.850455,17.313725,MP
Lutjanus gibbus,144.661685,13.261572,GU
Lutjanus gibbus,144.91382,13.60756,GU
Lutjanus gibbus,144.91199,13.60634,GU
Lutjanus gibbus,144.646633,13.363522,GU
Lutjanus gibbus,144.65843,13.40532,GU
Lutjanus gibbus,144.775708,13.343264,GU
Lutjanus gibbus,144.956043,13.593142,GU
Lutjanus gibbus,144.913937,13.607038,GU
Lutjanus gibbus,144.773393,13.334202,GU
Lutjanus gibbus,144.935517,13.601128,GU
Lutjanus gibbus,144.930508,13.602283,GU
Lutjanus gibbus,144.709506,13.241581,GU
Lutjanus gibbus,144.662509,13.238182,GU
Lutjanus gibbus,144.703854,13.240801,GU
Lutjanus gibbus,144.907728,13.613669,GU
Lutjanus gibbus,144.947644,13.601737,GU
Lutjanus gibbus,144.904588,20.547904,MP
Lutjanus gibbus,144.896854,20.535705,MP
Lutjanus gibbus,144.897992,20.534979,MP
Lutjanus gibbus,144.900002,20.538575,MP
Lutjanus gibbus,144.892982,20.535146,MP
Lutjanus gibbus,144.886202,20.546671,MP
Lutjanus gibbus,144.902495,20.549204,MP
Lutjanus gibbus,144.904317,20.541174,MP
Lutjanus gibbus,144.886007,20.547434,MP
Lutjanus gibbus,144.902708,20.543591,MP
Lutjanus gibbus,144.896015,20.550501,MP
Lutjanus gibbus,144.887098,20.536746,MP
Lutjanus gibbus,144.905234,20.548625,MP
Lutjanus gibbus,144.890819,20.536212,MP
Lutjanus gibbus,144.902371,20.542786,MP
Lutjanus gibbus,144.899721,20.538189,MP
Lutjanus gibbus,144.895043,20.534743,MP
Lutjanus gibbus,144.897901,20.551249,MP
Lutjanus gibbus,144.888994,20.551986,MP
Lutjanus gibbus,144.894023,20.553652,MP
Lutjanus gibbus,144.885893,20.541587,MP
Lutjanus gibbus,144.902397,20.550106,MP
Lutjanus gibbus,144.895304,20.551647,MP
Lutjanus gibbus,144.885842,20.5439,MP
Lutjanus gibbus,144.886386,20.549998,MP
Lutjanus gibbus,-176.477468,0.2046,UM
Lutjanus gibbus,-176.485549,0.197312,UM
Lutjanus gibbus,-176.48146,0.188509,UM
Lutjanus gibbus,-176.484832,0.188875,UM
Lutjanus gibbus,-176.472238,0.205276,UM
Lutjanus gibbus,-176.473402,0.20461,UM
Lutjanus gibbus,-176.46102,0.187242,UM
Lutjanus gibbus,-176.478213,0.206002,UM
Lutjanus gibbus,-176.45917,0.1867,UM
Lutjanus gibbus,145.417666,19.698267,MP
Lutjanus gibbus,-176.47949,0.20655,UM
Lutjanus gibbus,145.387738,19.682331,MP
Lutjanus gibbus,145.399164,19.67664,MP
Lutjanus gibbus,145.415849,19.680935,MP
Lutjanus gibbus,145.411019,19.676708,MP
Lutjanus gibbus,145.413578,19.703407,MP
Lutjanus gibbus,145.409615,19.706685,MP
Lutjanus gibbus,145.395629,19.705323,MP
Lutjanus gibbus,145.404906,19.675158,MP
Lutjanus gibbus,145.406134,19.707732,MP
Lutjanus gibbus,145.409443,19.706144,MP
Lutjanus gibbus,145.417921,19.683654,MP
Lutjanus gibbus,145.400605,19.674937,MP
