Scientific.Name,Longitude,Latitude
Pomacanthus semicirculatus,113.9659,-21.9095
Pomacanthus semicirculatus,113.95717,-21.91524
Pomacanthus semicirculatus,166.48063,-22.277469
Pomacanthus semicirculatus,113.88475,-22.099959
Pomacanthus semicirculatus,146.263643,-16.731724
Pomacanthus semicirculatus,153.196805,-25.909723
Pomacanthus semicirculatus,124.006,12.97
Pomacanthus semicirculatus,120.596,18.194
Pomacanthus semicirculatus,55.74638,-4.311633
Pomacanthus semicirculatus,130.621044,-0.553945
Pomacanthus semicirculatus,55.761727,-4.357367
Pomacanthus semicirculatus,35.507062,-21.808617
Pomacanthus semicirculatus,55.750752,-4.302391
Pomacanthus semicirculatus,55.751361,-4.302335
Pomacanthus semicirculatus,40.679484,-14.469561
Pomacanthus semicirculatus,121.999475,25.018469
Pomacanthus semicirculatus,129.495435,28.407918
Pomacanthus semicirculatus,124.019487,14.014694
Pomacanthus semicirculatus,120.878476,13.705204
Pomacanthus semicirculatus,113.5503,-22.7345
Pomacanthus semicirculatus,113.5544,-22.7103
Pomacanthus semicirculatus,113.5303,-22.7529
Pomacanthus semicirculatus,147.068489,-18.615824
Pomacanthus semicirculatus,153.145671,-26.616738
Pomacanthus semicirculatus,125.193583,-8.611638
Pomacanthus semicirculatus,128.429214,27.021957
Pomacanthus semicirculatus,177.419444,-18.139722
Pomacanthus semicirculatus,121.919361,25.095012
Pomacanthus semicirculatus,55.746726,-4.33259
Pomacanthus semicirculatus,118.599632,2.283192
Pomacanthus semicirculatus,121.711637,23.611057
Pomacanthus semicirculatus,152.714019,-24.11288
Pomacanthus semicirculatus,152.43139,-23.88861
Pomacanthus semicirculatus,118.404402,2.097493
Pomacanthus semicirculatus,121.533576,23.51155
Pomacanthus semicirculatus,121.963353,24.981085
Pomacanthus semicirculatus,39.569703,-4.335022
Pomacanthus semicirculatus,115.526744,-8.797346
Pomacanthus semicirculatus,39.574048,-4.350055
Pomacanthus semicirculatus,121.51755,23.463882
Pomacanthus semicirculatus,114.115036,-21.803994
Pomacanthus semicirculatus,121.617055,23.568158
Pomacanthus semicirculatus,39.569686,-4.335033
Pomacanthus semicirculatus,121.54308,23.544705
Pomacanthus semicirculatus,39.574859,-4.338085
Pomacanthus semicirculatus,39.989955,-3.383602
Pomacanthus semicirculatus,119.647,-8.535
Pomacanthus semicirculatus,119.615313,-8.535934
Pomacanthus semicirculatus,153.26693,-30.205483
Pomacanthus semicirculatus,121.5446,23.574558
Pomacanthus semicirculatus,153.1969,-25.909756
Pomacanthus semicirculatus,121.672655,23.492988
Pomacanthus semicirculatus,47.765292,-14.129539
Pomacanthus semicirculatus,121.602139,23.560981
Pomacanthus semicirculatus,113.794574,7.369741
Pomacanthus semicirculatus,115.48873,-8.670346
Pomacanthus semicirculatus,152.709913,-24.11254
Pomacanthus semicirculatus,39.997753,-3.377713
Pomacanthus semicirculatus,115.596627,-8.278145
Pomacanthus semicirculatus,121.965995,24.981796
Pomacanthus semicirculatus,39.063275,-5.503757
Pomacanthus semicirculatus,30.826201,-30.204574
Pomacanthus semicirculatus,121.965862,24.981591
Pomacanthus semicirculatus,145.971439,-16.595801
Pomacanthus semicirculatus,177.105122,-17.27645
